Time (s),Amplitude
0.171247,-0.009277
0.171293,-0.052704
0.171338,-0.057770
0.171383,-0.024200
0.171429,0.022400
0.171474,0.049377
0.171519,0.040527
0.171565,0.006775
0.171610,-0.024963
0.171655,-0.033783
0.171701,-0.019165
0.171746,0.002899
0.171791,0.015808
0.171837,0.014038
0.171882,0.004242
0.171927,-0.001587
0.171973,0.001923
0.172018,0.007080
0.172063,0.002502
0.172109,-0.012451
0.172154,-0.025146
0.172200,-0.020386
0.172245,0.003387
0.172290,0.029785
0.172336,0.038086
0.172381,0.019287
0.172426,-0.016815
0.172472,-0.046173
0.172517,-0.045319
0.172562,-0.010803
0.172608,0.035278
0.172653,0.060577
0.172698,0.044769
0.172744,-0.005402
0.172789,-0.056671
0.172834,-0.071045
0.172880,-0.035522
0.172925,0.026611
0.172971,0.071991
0.173016,0.068298
0.173061,0.017090
0.173107,-0.047638
0.173152,-0.081421
0.173197,-0.059479
0.173243,0.005066
0.173288,0.068268
0.173333,0.084808
0.173379,0.042328
0.173424,-0.027740
0.173469,-0.076019
0.173515,-0.071655
0.173560,-0.019012
0.173605,0.045929
0.173651,0.077148
0.173696,0.054169
0.173741,-0.002747
0.173787,-0.053162
0.173832,-0.064789
0.173878,-0.032410
0.173923,0.018738
0.173968,0.052032
0.174014,0.046906
0.174059,0.012207
0.174104,-0.023468
0.174150,-0.035522
0.174195,-0.022034
0.174240,0.000427
0.174286,0.013916
0.174331,0.012085
0.174376,0.002991
0.174422,0.000519
0.174467,0.008881
0.174512,0.015594
0.174558,0.006561
0.174603,-0.015930
0.174649,-0.034637
0.174694,-0.031189
0.174739,-0.000153
0.174785,0.041809
0.174830,0.061798
0.174875,0.037292
0.174921,-0.019775
0.174966,-0.069580
0.175011,-0.074219
0.175057,-0.025391
0.175102,0.047272
0.175147,0.093018
0.175193,0.075500
0.175238,0.002411
0.175283,-0.076660
0.175329,-0.104828
0.175374,-0.060272
0.175420,0.027039
0.175465,0.096893
0.175510,0.100616
0.175556,0.034668
0.175601,-0.055359
0.175646,-0.105469
0.175692,-0.081421
0.175737,-0.004456
0.175782,0.069489
0.175828,0.092102
0.175873,0.052185
0.175918,-0.020111
0.175964,-0.074066
0.176009,-0.074127
0.176054,-0.025146
0.176100,0.033752
0.176145,0.061493
0.176190,0.045380
0.176236,0.003387
0.176281,-0.033752
0.176327,-0.042603
0.176372,-0.022217
0.176417,0.006439
0.176463,0.020416
0.176508,0.015137
0.176553,0.003479
0.176599,-0.002136
0.176644,0.000214
0.176689,0.004333
0.176735,0.000977
0.176780,-0.012726
0.176825,-0.025208
0.176871,-0.019531
0.176916,0.007172
0.176961,0.037201
0.177007,0.045166
0.177052,0.019653
0.177098,-0.025787
0.177143,-0.059509
0.177188,-0.053741
0.177234,-0.007416
0.177279,0.049530
0.177324,0.075623
0.177370,0.049194
0.177415,-0.013580
0.177460,-0.069458
0.177506,-0.078766
0.177551,-0.033264
0.177596,0.037170
0.177642,0.083069
0.177687,0.071136
0.177732,0.010681
0.177778,-0.054108
0.177823,-0.078949
0.177868,-0.049774
0.177914,0.011200
0.177959,0.061157
0.178005,0.066559
0.178050,0.027344
0.178095,-0.026001
0.178141,-0.056244
0.178186,-0.045593
0.178231,-0.007233
0.178277,0.028351
0.178322,0.038422
0.178367,0.022064
0.178413,-0.003601
0.178458,-0.018433
0.178503,-0.015442
0.178549,-0.004456
0.178594,0.002228
0.178639,0.001678
0.178685,-0.001526
0.178730,-0.000977
0.178776,0.006836
0.178821,0.016357
0.178866,0.015015
0.178912,-0.002991
0.178957,-0.026855
0.179002,-0.035889
0.179048,-0.018280
0.179093,0.016388
0.179138,0.043854
0.179184,0.042877
0.179229,0.010040
0.179274,-0.035065
0.179320,-0.059784
0.179365,-0.043030
0.179410,0.005585
0.179456,0.052643
0.179501,0.065338
0.179546,0.032562
0.179592,-0.025482
0.179637,-0.067749
0.179683,-0.062866
0.179728,-0.014771
0.179773,0.041229
0.179819,0.066711
0.179864,0.046387
0.179909,-0.004333
0.179955,-0.050354
0.180000,-0.060028
0.180045,-0.028503
0.180091,0.018555
0.180136,0.047638
0.180181,0.042175
0.180227,0.010162
0.180272,-0.023621
0.180317,-0.036224
0.180363,-0.023346
0.180408,0.001312
0.180454,0.018921
0.180499,0.019287
0.180544,0.007599
0.180590,-0.003418
0.180635,-0.006317
0.180680,-0.002716
0.180726,0.000275
0.180771,-0.003296
0.180816,-0.010864
0.180862,-0.011841
0.180907,0.000519
0.180952,0.019348
0.180998,0.028534
0.181043,0.016937
0.181088,-0.010651
0.181134,-0.035461
0.181179,-0.037781
0.181224,-0.012115
0.181270,0.026398
0.181315,0.050629
0.181361,0.040161
0.181406,-0.000275
0.181451,-0.042450
0.181497,-0.056671
0.181542,-0.031891
0.181587,0.016937
0.181633,0.056519
0.181678,0.057770
0.181723,0.018555
0.181769,-0.034485
0.181814,-0.065338
0.181859,-0.051819
0.181905,-0.001099
0.181950,0.052002
0.181995,0.069794
0.182041,0.039642
0.182086,-0.018677
0.182132,-0.065765
0.182177,-0.067291
0.182222,-0.022156
0.182268,0.035767
0.182313,0.067474
0.182358,0.053406
0.182404,0.002533
0.182449,-0.049438
0.182494,-0.064697
0.182540,-0.035461
0.182585,0.014038
0.182630,0.050720
0.182676,0.051727
0.182721,0.017670
0.182766,-0.025055
0.182812,-0.045837
0.182857,-0.034027
0.182902,-0.002258
0.182948,0.024994
0.182993,0.029755
0.183039,0.014587
0.183084,-0.004333
0.183129,-0.013702
0.183175,-0.010315
0.183220,-0.001984
0.183265,-0.000092
0.183311,-0.006104
0.183356,-0.009735
0.183401,-0.001373
0.183447,0.015961
0.183492,0.028015
0.183537,0.020599
0.183583,-0.007935
0.183628,-0.040131
0.183673,-0.049011
0.183719,-0.021057
0.183764,0.028412
0.183810,0.064209
0.183855,0.057129
0.183900,0.007294
0.183946,-0.052734
0.183991,-0.079620
0.184036,-0.051544
0.184082,0.015137
0.184127,0.075409
0.184172,0.085571
0.184218,0.035522
0.184263,-0.040771
0.184308,-0.089813
0.184354,-0.077332
0.184399,-0.011230
0.184444,0.062988
0.184490,0.093140
0.184535,0.058807
0.184580,-0.014099
0.184626,-0.074280
0.184671,-0.081757
0.184717,-0.033905
0.184762,0.034180
0.184807,0.075104
0.184853,0.063202
0.184898,0.010162
0.184943,-0.045013
0.184989,-0.064209
0.185034,-0.038879
0.185079,0.007385
0.185125,0.041351
0.185170,0.043549
0.185215,0.017517
0.185261,-0.014771
0.185306,-0.030426
0.185351,-0.023041
0.185397,-0.003601
0.185442,0.011292
0.185488,0.012268
0.185533,0.004303
0.185578,-0.000061
0.185624,0.004333
0.185669,0.010437
0.185714,0.007416
0.185760,-0.008820
0.185805,-0.027313
0.185850,-0.029266
0.185896,-0.007080
0.185941,0.027710
0.185986,0.050140
0.186032,0.038086
0.186077,-0.005676
0.186122,-0.050964
0.186168,-0.063843
0.186213,-0.031830
0.186259,0.026245
0.186304,0.070496
0.186349,0.067383
0.186395,0.015991
0.186440,-0.048859
0.186485,-0.080902
0.186531,-0.056824
0.186576,0.005981
0.186621,0.062927
0.186667,0.075592
0.186712,0.036926
0.186757,-0.026398
0.186803,-0.070526
0.186848,-0.064484
0.186893,-0.015503
0.186939,0.039062
0.186984,0.063324
0.187029,0.044403
0.187075,-0.003235
0.187120,-0.045319
0.187166,-0.052094
0.187211,-0.023865
0.187256,0.013824
0.187302,0.034760
0.187347,0.029083
0.187392,0.006744
0.187438,-0.013184
0.187483,-0.018311
0.187528,-0.010071
0.187574,0.000275
0.187619,0.001709
0.187664,-0.003998
0.187710,-0.004913
0.187755,0.004242
0.187800,0.016357
0.187846,0.019836
0.187891,0.006989
0.187937,-0.017426
0.187982,-0.035522
0.188027,-0.029816
0.188073,0.000549
0.188118,0.036346
0.188163,0.050323
0.188209,0.028687
0.188254,-0.016052
0.188299,-0.053619
0.188345,-0.056549
0.188390,-0.018555
0.188435,0.036926
0.188481,0.069427
0.188526,0.053772
0.188571,0.000580
0.188617,-0.053223
0.188662,-0.070496
0.188707,-0.039001
0.188753,0.018524
0.188798,0.061462
0.188844,0.061279
0.188889,0.019775
0.188934,-0.033173
0.188980,-0.060547
0.189025,-0.045532
0.189070,-0.001648
0.189116,0.040100
0.189161,0.051849
0.189206,0.028046
0.189252,-0.011261
0.189297,-0.037506
0.189342,-0.035187
0.189388,-0.010864
0.189433,0.014618
0.189478,0.023987
0.189524,0.015808
0.189569,0.000793
0.189615,-0.008728
0.189660,-0.007446
0.189705,-0.001221
0.189751,-0.000824
0.189796,-0.008087
0.189841,-0.013336
0.189887,-0.006500
0.189932,0.011322
0.189977,0.026306
0.190023,0.023773
0.190068,0.002289
0.190113,-0.024536
0.190159,-0.037476
0.190204,-0.024475
0.190249,0.008972
0.190295,0.040375
0.190340,0.045837
0.190385,0.018494
0.190431,-0.025055
0.190476,-0.054413
0.190522,-0.046753
0.190567,-0.005402
0.190612,0.041687
0.190658,0.061249
0.190703,0.038483
0.190748,-0.011658
0.190794,-0.055206
0.190839,-0.061768
0.190884,-0.025238
0.190930,0.030090
0.190975,0.065735
0.191020,0.056335
0.191066,0.007690
0.191111,-0.046143
0.191156,-0.068085
0.191202,-0.043518
0.191247,0.011322
0.191293,0.058136
0.191338,0.063568
0.191383,0.025879
0.191429,-0.027283
0.191474,-0.060883
0.191519,-0.052643
0.191565,-0.008270
0.191610,0.039734
0.191655,0.057343
0.191701,0.035645
0.191746,-0.007599
0.191791,-0.042664
0.191837,-0.046570
0.191882,-0.019104
0.191927,0.017273
0.191973,0.036499
0.192018,0.028656
0.192063,0.004517
0.192109,-0.015961
0.192154,-0.019836
0.192200,-0.009918
0.192245,0.001221
0.192290,0.003906
0.192336,-0.000763
0.192381,-0.002991
0.192426,0.005127
0.192472,0.017914
0.192517,0.020264
0.192562,0.004883
0.192608,-0.020691
0.192653,-0.038605
0.192698,-0.030579
0.192744,0.005219
0.192789,0.045776
0.192834,0.058624
0.192880,0.029144
0.192925,-0.024780
0.192971,-0.065216
0.193016,-0.062408
0.193061,-0.014648
0.193107,0.048370
0.193152,0.081696
0.193197,0.058502
0.193243,-0.007050
0.193288,-0.070587
0.193333,-0.087372
0.193379,-0.043274
0.193424,0.032501
0.193469,0.086517
0.193515,0.080597
0.193560,0.019501
0.193605,-0.053528
0.193651,-0.088470
0.193696,-0.062378
0.193741,0.005310
0.193787,0.066986
0.193832,0.080536
0.193878,0.039093
0.193923,-0.025299
0.193968,-0.067200
0.194014,-0.060608
0.194059,-0.015076
0.194104,0.034698
0.194150,0.055389
0.194195,0.037262
0.194240,-0.001892
0.194286,-0.032013
0.194331,-0.034729
0.194376,-0.015106
0.194422,0.007568
0.194467,0.017426
0.194512,0.012451
0.194558,0.002258
0.194603,-0.001953
0.194649,0.002625
0.194694,0.006775
0.194739,-0.000305
0.194785,-0.015625
0.194830,-0.024414
0.194875,-0.015411
0.194921,0.010132
0.194966,0.037354
0.195011,0.042725
0.195057,0.014435
0.195102,-0.030792
0.195147,-0.059631
0.195193,-0.048370
0.195238,-0.000061
0.195283,0.053772
0.195329,0.073120
0.195374,0.041382
0.195420,-0.021271
0.195465,-0.072113
0.195510,-0.074646
0.195556,-0.024628
0.195601,0.044861
0.195646,0.085236
0.195692,0.066772
0.195737,0.001862
0.195782,-0.062592
0.195828,-0.081543
0.195873,-0.044739
0.195918,0.019562
0.195964,0.067413
0.196009,0.067810
0.196054,0.022430
0.196100,-0.034698
0.196145,-0.062927
0.196190,-0.046295
0.196236,-0.002289
0.196281,0.036224
0.196327,0.045685
0.196372,0.024353
0.196417,-0.008698
0.196463,-0.027679
0.196508,-0.022461
0.196553,-0.005707
0.196599,0.005341
0.196644,0.005646
0.196689,0.001007
0.196735,-0.000214
0.196780,0.005707
0.196825,0.013336
0.196871,0.011505
0.196916,-0.005432
0.196961,-0.027588
0.197007,-0.034119
0.197052,-0.014130
0.197098,0.020142
0.197143,0.044067
0.197188,0.039062
0.197234,0.004395
0.197279,-0.039368
0.197324,-0.060333
0.197370,-0.039093
0.197415,0.012756
0.197460,0.059082
0.197506,0.066193
0.197551,0.026947
0.197596,-0.033875
0.197642,-0.074432
0.197687,-0.064362
0.197732,-0.008331
0.197778,0.054413
0.197823,0.079163
0.197868,0.049377
0.197914,-0.013397
0.197959,-0.066010
0.198005,-0.072693
0.198050,-0.029572
0.198095,0.031982
0.198141,0.067841
0.198186,0.055023
0.198231,0.007721
0.198277,-0.038086
0.198322,-0.053162
0.198367,-0.031921
0.198413,0.006897
0.198458,0.034393
0.198503,0.034058
0.198549,0.012573
0.198594,-0.010712
0.198639,-0.020142
0.198685,-0.013672
0.198730,-0.001648
0.198776,0.004303
0.198821,0.002075
0.198866,-0.001526
0.198912,0.000885
0.198957,0.009613
0.199002,0.015930
0.199048,0.009369
0.199093,-0.010834
0.199138,-0.031036
0.199184,-0.032257
0.199229,-0.007111
0.199274,0.029938
0.199320,0.050903
0.199365,0.036560
0.199410,-0.006256
0.199456,-0.049011
0.199501,-0.061066
0.199546,-0.029846
0.199592,0.026123
0.199637,0.066498
0.199683,0.061432
0.199728,0.013519
0.199773,-0.045746
0.199819,-0.075287
0.199864,-0.052795
0.199909,0.006866
0.199955,0.062012
0.200000,0.074524
0.200045,0.035736
0.200091,-0.027283
0.200136,-0.070312
0.200181,-0.064117
0.200227,-0.014832
0.200272,0.041931
0.200317,0.067474
0.200363,0.046600
0.200408,-0.004456
0.200454,-0.050415
0.200499,-0.060211
0.200544,-0.028931
0.200590,0.019440
0.200635,0.050446
0.200680,0.044678
0.200726,0.010681
0.200771,-0.025757
0.200816,-0.041656
0.200862,-0.028534
0.200907,0.001770
0.200952,0.024841
0.200998,0.026093
0.201043,0.011200
0.201088,-0.006104
0.201134,-0.015137
0.201179,-0.011932
0.201224,-0.002380
0.201270,0.002991
0.201315,0.000854
0.201361,-0.002472
0.201406,0.000214
0.201451,0.008698
0.201497,0.014832
0.201542,0.009644
0.201587,-0.006500
0.201633,-0.022675
0.201678,-0.025757
0.201723,-0.008942
0.201769,0.021240
0.201814,0.042542
0.201859,0.034393
0.201905,-0.000336
0.201950,-0.038544
0.201995,-0.053864
0.202041,-0.031586
0.202086,0.017548
0.202132,0.059601
0.202177,0.062256
0.202222,0.020325
0.202268,-0.038605
0.202313,-0.072693
0.202358,-0.056793
0.202404,-0.001038
0.202449,0.056488
0.202494,0.075653
0.202540,0.042450
0.202585,-0.019745
0.202630,-0.067200
0.202676,-0.067749
0.202721,-0.022339
0.202766,0.036835
0.202812,0.068970
0.202857,0.053223
0.202902,0.002319
0.202948,-0.047180
0.202993,-0.061462
0.203039,-0.033661
0.203084,0.013306
0.203129,0.046326
0.203175,0.045563
0.203220,0.015167
0.203265,-0.021545
0.203311,-0.039093
0.203356,-0.028534
0.203401,-0.001801
0.203447,0.020355
0.203492,0.024048
0.203537,0.011719
0.203583,-0.003510
0.203628,-0.010742
0.203673,-0.007812
0.203719,-0.001282
0.203764,-0.000793
0.203810,-0.006714
0.203855,-0.008911
0.203900,-0.001099
0.203946,0.012085
0.203991,0.020599
0.204036,0.015015
0.204082,-0.005798
0.204127,-0.028900
0.204172,-0.035095
0.204218,-0.015076
0.204263,0.020630
0.204308,0.046600
0.204354,0.041565
0.204399,0.005219
0.204444,-0.038910
0.204490,-0.058746
0.204535,-0.037842
0.204580,0.011230
0.204626,0.055145
0.204671,0.062225
0.204717,0.025696
0.204762,-0.029816
0.204807,-0.065369
0.204853,-0.055725
0.204898,-0.007874
0.204943,0.044556
0.204989,0.065552
0.205034,0.041412
0.205079,-0.010071
0.205125,-0.051819
0.205170,-0.055359
0.205215,-0.022064
0.205261,0.021790
0.205306,0.046661
0.205351,0.038330
0.205397,0.005890
0.205442,-0.025757
0.205488,-0.035583
0.205533,-0.020752
0.205578,0.003754
0.205624,0.018585
0.205669,0.017029
0.205714,0.006195
0.205760,-0.005402
0.205805,-0.013245
0.205850,-0.014160
0.205896,-0.003235
0.205941,0.012390
0.205986,0.006927
0.206032,-0.011444
0.206077,0.005066
0.206122,0.047638
0.206168,0.054230
0.206213,0.019135
0.206259,-0.011353
0.206304,-0.022095
0.206349,-0.025146
0.206395,-0.008209
0.206440,0.040802
0.206485,0.077637
0.206531,0.052582
0.206576,-0.006256
0.206621,-0.040283
0.206667,-0.041626
0.206712,-0.022430
0.206757,0.023193
0.206803,0.073212
0.206848,0.073059
0.206893,0.015930
0.206939,-0.041687
0.206984,-0.056976
0.207029,-0.035797
0.207075,0.004059
0.207120,0.048248
0.207166,0.066376
0.207211,0.033875
0.207256,-0.023010
0.207302,-0.053101
0.207347,-0.041534
0.207392,-0.009186
0.207438,0.024506
0.207483,0.043610
0.207528,0.031830
0.207574,-0.002289
0.207619,-0.026794
0.207664,-0.026031
0.207710,-0.010590
0.207755,0.006104
0.207800,0.015839
0.207846,0.013000
0.207891,0.002319
0.207937,-0.001129
0.207982,0.006775
0.208027,0.010284
0.208073,-0.000641
0.208118,-0.014252
0.208163,-0.018433
0.208209,-0.011322
0.208254,0.008820
0.208299,0.033234
0.208345,0.037140
0.208390,0.011169
0.208435,-0.023621
0.208481,-0.042358
0.208526,-0.034149
0.208571,0.000732
0.208617,0.044037
0.208662,0.061798
0.208707,0.034851
0.208753,-0.019043
0.208798,-0.058990
0.208844,-0.056824
0.208889,-0.017303
0.208934,0.034271
0.208980,0.066467
0.209025,0.052948
0.209070,0.000427
0.209116,-0.048035
0.209161,-0.058258
0.209206,-0.030762
0.209252,0.015015
0.209297,0.051666
0.209342,0.053009
0.209388,0.016937
0.209433,-0.027435
0.209478,-0.046082
0.209524,-0.031403
0.209569,-0.000977
0.209615,0.026123
0.209660,0.036346
0.209705,0.021027
0.209751,-0.008484
0.209796,-0.024567
0.209841,-0.017944
0.209887,-0.004272
0.209932,0.005646
0.209977,0.011505
0.210023,0.009583
0.210068,0.000519
0.210113,-0.004639
0.210159,-0.000488
0.210204,0.003387
0.210249,-0.002441
0.210295,-0.011444
0.210340,-0.011383
0.210385,-0.003387
0.210431,0.004181
0.210476,0.010162
0.210522,0.012421
0.210567,0.001526
0.210612,-0.019562
0.210658,-0.029510
0.210703,-0.016815
0.210748,0.005035
0.210794,0.018158
0.210839,0.018738
0.210884,0.008209
0.210930,-0.013336
0.210975,-0.032715
0.211020,-0.028229
0.211066,-0.002808
0.211111,0.017609
0.211156,0.021149
0.211202,0.013275
0.211247,-0.004883
0.211293,-0.027557
0.211338,-0.033691
0.211383,-0.013336
0.211429,0.013977
0.211474,0.024567
0.211519,0.017242
0.211565,0.002228
0.211610,-0.015686
0.211655,-0.028076
0.211701,-0.020325
0.211746,0.005432
0.211791,0.025085
0.211837,0.023102
0.211882,0.007935
0.211927,-0.007935
0.211973,-0.018982
0.212018,-0.018463
0.212063,-0.003113
0.212109,0.015564
0.212154,0.021149
0.212200,0.011414
0.212245,-0.002075
0.212290,-0.010254
0.212336,-0.011658
0.212381,-0.005524
0.212426,0.005707
0.212472,0.012329
0.212517,0.008820
0.212562,0.001160
0.212608,-0.003326
0.212653,-0.003265
0.212698,-0.001160
0.212744,0.000061
0.212789,-0.000153
0.212834,-0.000183
0.212880,0.000122
0.212925,-0.000122
0.212971,0.000732
0.213016,0.002197
0.213061,0.000702
0.213107,-0.003052
0.213152,-0.005127
0.213197,-0.003906
0.213243,0.000702
0.213288,0.005554
0.213333,0.006226
0.213379,0.003052
0.213424,-0.003204
0.213469,-0.010223
0.213515,-0.009918
0.213560,-0.001892
0.213605,0.004669
0.213651,0.006561
0.213696,0.004639
0.213741,-0.000580
0.213787,-0.005554
0.213832,-0.007233
0.213878,-0.004242
0.213923,0.003784
0.213968,0.010681
0.214014,0.009247
0.214059,0.001953
0.214104,-0.005219
0.214150,-0.009247
0.214195,-0.006653
0.214240,0.000488
0.214286,0.004364
0.214331,0.004852
0.214376,0.003174
0.214422,-0.002563
0.214467,-0.005890
0.214512,-0.002960
0.214558,-0.000336
0.214603,0.001251
0.214649,0.003754
0.214694,0.002899
0.214739,-0.000122
0.214785,-0.000946
0.214830,-0.000214
0.214875,0.000641
0.214921,-0.001190
0.214966,-0.005493
0.215011,-0.004791
0.215057,-0.000427
0.215102,-0.001526
0.215147,-0.004303
0.215193,-0.001404
0.215238,-0.000061
0.215283,-0.004822
0.215329,-0.006378
0.215374,-0.002228
0.215420,0.000580
0.215465,0.001160
0.215510,0.001617
0.215556,0.000671
0.215601,-0.001617
0.215646,-0.003662
0.215692,-0.003662
0.215737,0.000000
0.215782,0.003326
0.215828,0.002411
0.215873,0.000702
0.215918,-0.000580
0.215964,-0.003723
0.216009,-0.005280
0.216054,-0.001831
0.216100,0.003113
0.216145,0.005341
0.216190,0.003479
0.216236,0.000061
0.216281,0.000092
0.216327,0.000366
0.216372,-0.002197
0.216417,0.002655
0.216463,0.012390
0.216508,0.010315
0.216553,0.001495
0.216599,0.000519
0.216644,0.003662
0.216689,0.001953
0.216735,-0.000092
0.216780,0.006592
0.216825,0.012024
0.216871,0.004791
0.216916,0.000061
0.216961,0.006836
0.217007,0.008392
0.217052,0.001129
0.217098,0.002960
0.217143,0.013397
0.217188,0.010925
0.217234,0.000366
0.217279,0.003204
0.217324,0.010773
0.217370,0.006500
0.217415,-0.001251
0.217460,0.002228
0.217506,0.009857
0.217551,0.004791
0.217596,-0.004150
0.217642,0.002625
0.217687,0.011658
0.217732,0.001587
0.217778,-0.009979
0.217823,-0.001984
0.217868,0.005249
0.217914,-0.001770
0.217959,0.001312
0.218005,0.015076
0.218050,0.009155
0.218095,-0.010162
0.218141,-0.011353
0.218186,-0.001465
0.218231,-0.000061
0.218277,0.005524
0.218322,0.016083
0.218367,0.011566
0.218413,-0.002747
0.218458,-0.010406
0.218503,-0.009094
0.218549,-0.002930
0.218594,0.003052
0.218639,0.009888
0.218685,0.013275
0.218730,0.002289
0.218776,-0.009674
0.218821,-0.006561
0.218866,-0.001404
0.218912,0.000732
0.218957,0.008820
0.219002,0.012695
0.219048,0.004730
0.219093,-0.003540
0.219138,-0.006989
0.219184,-0.006653
0.219229,-0.001099
0.219274,0.003448
0.219320,0.002716
0.219365,0.002106
0.219410,-0.000916
0.219456,-0.008026
0.219501,-0.008240
0.219546,-0.001801
0.219592,-0.000305
0.219637,-0.004456
0.219683,-0.005829
0.219728,-0.001007
0.219773,0.001556
0.219819,-0.001801
0.219864,-0.001892
0.219909,-0.000031
0.219955,-0.004150
0.220000,-0.007874
0.220045,-0.003571
0.220091,0.001740
0.220136,-0.000275
0.220181,-0.002289
0.220227,-0.000031
0.220272,-0.002930
0.220317,-0.006989
0.220363,-0.003571
0.220408,0.000244
0.220454,0.002228
0.220499,0.003937
0.220544,0.001770
0.220590,-0.000671
0.220635,-0.000671
0.220680,-0.001434
0.220726,-0.000732
0.220771,0.002747
0.220816,0.003479
0.220862,0.000366
0.220907,0.000214
0.220952,0.003357
0.220998,0.002625
0.221043,0.000092
0.221088,0.000092
0.221134,-0.002197
